Device-ID/User-ID,Timestamp,Reminder Type,Scheduled Time,Reminder Sent (Yes/No),Acknowledged (Yes/No)
D9231,1/19/2025 15:57,Appointment,12:00:00,No,No
D9232,1/21/2025 19:28,Appointment,19:30:00,No,No
D9233,01-05-2025 09:57,Exercise,07:30:00,Yes,Yes
D9234,01-05-2025 21:55,Medication,17:00:00,No,No
D9235,1/18/2025 6:08,Appointment,13:00:00,No,No
D9236,1/13/2025 16:21,Medication,22:00:00,No,No
D9237,1/17/2025 23:20,Hydration,15:30:00,No,No
D9238,01-08-2025 21:49,Hydration,22:30:00,No,No
D9239,01-10-2025 17:23,Hydration,17:00:00,Yes,Yes
D9240,1/24/2025 18:50,Appointment,12:00:00,Yes,Yes
D9241,1/24/2025 17:34,Appointment,10:00:00,No,No
D9242,01-12-2025 17:19,Appointment,19:30:00,No,No
D9243,01-10-2025 06:22,Exercise,15:00:00,No,No
D9244,01-02-2025 21:14,Appointment,06:00:00,Yes,Yes
D9245,01-05-2025 04:09,Hydration,14:00:00,No,No
D9246,01-02-2025 22:02,Exercise,14:30:00,Yes,Yes
D9247,1/13/2025 17:51,Appointment,20:30:00,No,No
D9248,01-10-2025 11:00,Appointment,18:30:00,No,No
D9249,01-09-2025 08:08,Appointment,12:30:00,Yes,Yes
D9250,01-12-2025 22:49,Appointment,20:30:00,Yes,Yes
D9251,1/17/2025 19:27,Exercise,06:30:00,No,No
D9252,1/26/2025 9:34,Hydration,06:30:00,Yes,Yes
D9253,01-06-2025 07:15,Exercise,08:30:00,Yes,Yes
D9254,1/21/2025 4:09,Hydration,12:30:00,No,No
D9255,1/16/2025 9:29,Appointment,20:00:00,No,No
D9256,1/21/2025 20:00,Appointment,14:00:00,No,No
D9257,1/25/2025 13:07,Medication,11:30:00,Yes,No
D9258,01-09-2025 10:08,Appointment,10:30:00,Yes,Yes
D9259,01-01-2025 09:53,Medication,15:00:00,No,No
D9260,1/24/2025 2:59,Medication,08:00:00,No,No
D9261,1/14/2025 19:12,Hydration,14:00:00,No,No
D9262,1/28/2025 9:37,Medication,10:30:00,Yes,Yes
D9263,01-05-2025 13:20,Exercise,20:00:00,Yes,Yes
D9264,01-11-2025 11:25,Medication,08:00:00,No,No
D9265,1/27/2025 0:51,Appointment,21:30:00,No,No
D9266,1/13/2025 23:28,Medication,07:00:00,Yes,Yes
D9267,1/28/2025 16:50,Appointment,15:00:00,No,No
D9268,1/16/2025 8:43,Medication,11:00:00,Yes,Yes
D9269,1/15/2025 14:39,Exercise,10:30:00,No,No
D9270,1/30/2025 22:47,Appointment,06:00:00,Yes,Yes
D9271,01-12-2025 13:20,Medication,20:00:00,No,No
D9272,1/18/2025 16:22,Hydration,09:30:00,Yes,Yes
D9273,1/19/2025 16:11,Exercise,13:30:00,No,No
D9274,01-11-2025 15:48,Hydration,07:30:00,Yes,No
D9275,1/26/2025 8:17,Appointment,09:30:00,No,No
D9276,1/20/2025 6:42,Medication,13:30:00,No,No
D9277,01-03-2025 13:55,Medication,21:00:00,No,No
D9278,1/13/2025 16:57,Appointment,12:30:00,No,No
D9279,01-02-2025 13:07,Exercise,22:00:00,Yes,No
D9280,01-02-2025 04:03,Hydration,14:30:00,Yes,Yes
D9281,1/28/2025 18:53,Appointment,14:30:00,Yes,No
D9282,1/19/2025 19:43,Exercise,09:30:00,Yes,Yes
D9283,1/14/2025 12:52,Medication,07:00:00,Yes,Yes
D9284,01-01-2025 13:50,Hydration,20:30:00,Yes,Yes
D9285,1/20/2025 8:17,Appointment,14:30:00,No,No
D9286,1/18/2025 22:24,Exercise,07:30:00,Yes,No
D9287,1/22/2025 13:42,Hydration,15:30:00,Yes,Yes
D9288,1/24/2025 14:54,Appointment,18:30:00,Yes,No
D9289,1/20/2025 22:57,Appointment,18:30:00,No,No
D9290,1/22/2025 15:33,Appointment,17:00:00,No,No
D9291,01-06-2025 03:16,Medication,20:00:00,No,No
D9292,1/16/2025 9:40,Appointment,09:00:00,Yes,No
D9293,1/14/2025 8:12,Hydration,17:00:00,Yes,Yes
D9294,01-12-2025 08:00,Exercise,10:30:00,Yes,Yes
D9295,01-07-2025 18:39,Appointment,20:30:00,Yes,No
D9296,1/26/2025 5:11,Medication,09:00:00,Yes,Yes
D9297,1/14/2025 3:09,Hydration,15:00:00,No,No
D9298,01-01-2025 05:59,Appointment,07:00:00,No,No
D9299,1/25/2025 13:25,Exercise,08:30:00,No,No
D9300,1/14/2025 3:04,Appointment,22:30:00,No,No
D9301,1/17/2025 22:23,Medication,12:00:00,No,No
D9302,01-02-2025 12:44,Medication,09:00:00,No,No
D9303,1/25/2025 12:16,Appointment,22:30:00,No,No
D9304,1/24/2025 14:54,Hydration,06:30:00,Yes,Yes
D9305,1/18/2025 9:59,Medication,17:30:00,No,No
D9306,1/24/2025 4:13,Appointment,19:30:00,Yes,Yes
D9307,01-02-2025 04:24,Hydration,20:00:00,No,No
D9308,1/27/2025 10:32,Appointment,10:00:00,No,No
D9309,1/13/2025 2:17,Exercise,11:30:00,No,No
D9310,01-11-2025 04:22,Appointment,07:30:00,Yes,Yes
D9311,1/13/2025 11:00,Medication,17:30:00,No,No
D9312,01-07-2025 00:43,Exercise,13:30:00,No,No
D9313,01-11-2025 12:22,Hydration,11:00:00,Yes,Yes
D9314,1/20/2025 12:17,Hydration,18:00:00,No,No
D9315,1/13/2025 7:02,Appointment,19:30:00,No,No
D9316,1/28/2025 20:55,Hydration,16:00:00,No,No
D9317,1/20/2025 3:42,Hydration,17:00:00,No,No
D9318,01-02-2025 04:42,Appointment,21:00:00,No,No
D9319,01-11-2025 23:03,Appointment,22:00:00,No,No
D9320,1/23/2025 4:01,Exercise,08:30:00,No,No
D9321,1/18/2025 10:17,Hydration,08:00:00,No,No
D9322,1/24/2025 9:17,Medication,11:30:00,No,No
D9323,1/16/2025 22:58,Exercise,07:00:00,No,No
D9324,1/24/2025 17:19,Medication,07:30:00,No,No
D9325,01-03-2025 14:17,Exercise,14:30:00,Yes,No
D9326,01-08-2025 17:11,Medication,21:00:00,Yes,No
D9327,01-10-2025 21:59,Appointment,06:00:00,Yes,Yes
D9328,1/22/2025 0:24,Appointment,17:30:00,Yes,Yes
D9329,1/15/2025 12:51,Exercise,07:00:00,No,No
D9330,1/28/2025 6:43,Appointment,07:30:00,No,No
D9331,01-04-2025 01:53,Appointment,09:00:00,Yes,Yes
D9332,1/20/2025 15:37,Medication,22:00:00,Yes,Yes
D9333,1/18/2025 14:12,Medication,11:30:00,No,No
D9334,1/20/2025 20:14,Medication,10:00:00,Yes,Yes
D9335,01-11-2025 13:49,Hydration,18:00:00,Yes,Yes
D9336,1/26/2025 11:39,Hydration,19:00:00,No,No
D9337,01-01-2025 07:03,Appointment,15:00:00,No,No
D9338,1/16/2025 6:32,Hydration,20:30:00,Yes,Yes
D9339,01-08-2025 19:13,Medication,20:00:00,No,No
D9340,1/13/2025 23:48,Exercise,12:30:00,Yes,Yes
D9341,1/23/2025 23:01,Hydration,11:00:00,No,No
D9342,01-12-2025 23:50,Hydration,17:30:00,No,No
D9343,01-08-2025 17:14,Medication,14:00:00,No,No
D9344,1/15/2025 9:11,Medication,10:30:00,No,No
D9345,1/26/2025 10:58,Medication,17:00:00,No,No
D9346,01-03-2025 21:03,Appointment,14:30:00,Yes,Yes
D9347,1/22/2025 13:03,Hydration,21:00:00,Yes,Yes
D9348,01-11-2025 03:38,Hydration,22:30:00,No,No
D9349,1/25/2025 14:59,Appointment,18:30:00,No,No
D9350,01-12-2025 12:15,Appointment,17:30:00,Yes,Yes
D9351,1/23/2025 12:11,Hydration,14:30:00,Yes,Yes
D9352,1/24/2025 14:23,Appointment,21:30:00,No,No
D9353,1/29/2025 11:38,Exercise,15:00:00,Yes,Yes
D9354,01-12-2025 19:38,Hydration,21:30:00,Yes,Yes
D9355,1/19/2025 7:24,Exercise,14:00:00,No,No
D9356,1/26/2025 0:25,Appointment,20:30:00,Yes,No
D9357,1/21/2025 14:41,Appointment,08:00:00,No,No
D9358,1/17/2025 10:55,Appointment,14:00:00,Yes,Yes
D9359,1/30/2025 22:37,Exercise,17:00:00,No,No
D9360,01-09-2025 23:10,Appointment,08:30:00,Yes,Yes
D9361,1/19/2025 6:00,Exercise,09:30:00,Yes,No
D9362,1/27/2025 4:52,Appointment,17:30:00,Yes,Yes
D9363,1/23/2025 5:24,Medication,10:30:00,Yes,Yes
D9364,1/14/2025 10:28,Appointment,11:30:00,Yes,No
D9365,1/29/2025 14:34,Hydration,20:00:00,Yes,Yes
D9366,1/17/2025 11:09,Appointment,14:00:00,No,No
D9367,1/22/2025 22:15,Exercise,17:00:00,Yes,Yes
D9368,01-12-2025 15:39,Hydration,16:30:00,No,No
D9369,1/24/2025 11:53,Hydration,17:00:00,Yes,Yes
D9370,1/17/2025 5:24,Exercise,10:00:00,No,No
D9371,1/19/2025 8:33,Hydration,12:30:00,Yes,Yes
D9372,1/15/2025 9:32,Hydration,18:00:00,No,No
D9373,01-04-2025 16:19,Hydration,14:30:00,No,No
D9374,1/16/2025 18:01,Hydration,07:00:00,Yes,Yes
D9375,01-08-2025 21:55,Hydration,14:30:00,Yes,Yes
D9376,01-07-2025 10:37,Exercise,15:00:00,No,No
D9377,1/30/2025 4:27,Appointment,07:00:00,Yes,No
D9378,1/14/2025 15:05,Exercise,10:30:00,Yes,Yes
D9379,1/27/2025 18:19,Appointment,17:00:00,No,No
D9380,01-01-2025 15:30,Exercise,13:00:00,No,No
D9381,1/30/2025 5:04,Exercise,22:00:00,Yes,No
D9382,1/26/2025 13:18,Hydration,19:30:00,Yes,Yes
D9383,1/16/2025 19:56,Exercise,16:00:00,Yes,Yes
D9384,01-07-2025 08:16,Exercise,16:00:00,Yes,Yes
D9385,1/24/2025 21:24,Hydration,13:30:00,Yes,Yes
D9386,1/28/2025 7:17,Hydration,10:30:00,Yes,No
D9387,01-08-2025 18:23,Exercise,20:00:00,No,No
D9388,1/13/2025 8:41,Appointment,11:00:00,No,No
D9389,01-02-2025 18:40,Appointment,08:30:00,No,No
D9390,1/30/2025 17:48,Medication,19:00:00,No,No
D9391,1/21/2025 9:57,Medication,10:00:00,Yes,Yes
D9392,01-10-2025 23:32,Hydration,20:00:00,Yes,No
D9393,01-06-2025 22:54,Medication,19:00:00,No,No
D9394,01-12-2025 03:00,Exercise,22:00:00,Yes,Yes
D9395,01-05-2025 16:44,Medication,16:00:00,No,No
D9396,1/15/2025 19:08,Exercise,14:00:00,Yes,Yes
D9397,01-11-2025 08:03,Medication,21:00:00,No,No
D9398,1/21/2025 0:33,Hydration,15:30:00,Yes,Yes
D9399,01-12-2025 10:18,Hydration,15:00:00,Yes,Yes
D9400,01-10-2025 07:45,Exercise,13:00:00,Yes,Yes
D9401,01-03-2025 11:48,Medication,17:30:00,Yes,Yes
D9402,1/29/2025 4:12,Appointment,08:30:00,Yes,No
D9403,1/19/2025 8:46,Appointment,22:00:00,No,No
D9404,1/25/2025 5:08,Hydration,15:00:00,No,No
D9405,1/19/2025 3:14,Medication,16:00:00,Yes,Yes
D9406,01-10-2025 01:43,Hydration,19:00:00,Yes,Yes
D9407,1/16/2025 10:17,Hydration,14:00:00,Yes,Yes
D9408,1/27/2025 8:54,Appointment,19:30:00,Yes,Yes
D9409,1/18/2025 21:28,Exercise,18:00:00,Yes,Yes
D9410,01-05-2025 09:44,Medication,18:00:00,No,No
D9411,1/14/2025 17:01,Appointment,09:30:00,Yes,Yes
D9412,1/16/2025 16:31,Medication,20:30:00,Yes,Yes
D9413,1/13/2025 5:08,Hydration,22:30:00,No,No
D9414,01-03-2025 19:52,Medication,08:30:00,Yes,Yes
D9415,01-04-2025 13:26,Medication,19:30:00,No,No
D9416,01-05-2025 06:02,Hydration,15:00:00,Yes,No
D9417,1/26/2025 19:03,Medication,21:30:00,Yes,Yes
D9418,1/17/2025 19:43,Exercise,12:00:00,Yes,Yes
D9419,1/21/2025 12:36,Exercise,10:30:00,No,No
D9420,1/13/2025 12:37,Appointment,22:00:00,Yes,Yes
D9421,01-12-2025 12:39,Medication,08:30:00,No,No
D9422,01-09-2025 06:16,Appointment,10:00:00,Yes,Yes
D9423,01-11-2025 22:14,Exercise,11:30:00,Yes,Yes
D9424,1/30/2025 18:25,Exercise,06:30:00,Yes,Yes
D9425,1/23/2025 3:10,Hydration,11:00:00,No,No
D9426,01-11-2025 00:34,Appointment,21:00:00,Yes,No
D9427,1/30/2025 14:15,Exercise,08:00:00,Yes,Yes
D9428,01-06-2025 22:13,Appointment,13:00:00,No,No
D9429,01-11-2025 22:57,Exercise,18:00:00,Yes,Yes
D9430,1/30/2025 3:06,Appointment,12:30:00,No,No
D9431,01-04-2025 05:09,Hydration,09:30:00,Yes,Yes
D9432,01-10-2025 13:40,Hydration,16:30:00,No,No
D9433,1/30/2025 18:19,Appointment,08:30:00,Yes,Yes
D9434,1/14/2025 2:14,Medication,10:30:00,No,No
D9435,1/15/2025 11:39,Hydration,13:00:00,Yes,Yes
D9436,1/23/2025 11:34,Medication,12:30:00,No,No
D9437,01-02-2025 18:11,Exercise,06:30:00,Yes,Yes
D9438,1/17/2025 10:49,Appointment,08:00:00,No,No
D9439,1/25/2025 22:55,Hydration,20:30:00,No,No
D9440,01-12-2025 10:10,Medication,15:00:00,Yes,No
D9441,1/13/2025 18:46,Exercise,15:30:00,No,No
D9442,01-10-2025 12:59,Hydration,15:00:00,No,No
D9443,1/15/2025 5:33,Hydration,13:00:00,No,No
D9444,1/16/2025 21:15,Hydration,06:30:00,Yes,No
D9445,1/23/2025 2:46,Hydration,13:00:00,No,No
D9446,1/14/2025 2:05,Exercise,18:00:00,No,No
D9447,01-12-2025 18:31,Medication,07:30:00,Yes,Yes
D9448,01-11-2025 02:32,Exercise,12:30:00,No,No
D9449,01-04-2025 18:48,Appointment,08:30:00,Yes,No
D9450,1/29/2025 2:13,Appointment,20:00:00,No,No
D9451,1/23/2025 4:40,Appointment,22:30:00,No,No
D9452,1/16/2025 18:33,Hydration,14:00:00,Yes,Yes
D9453,01-09-2025 09:26,Medication,07:30:00,No,No
D9454,01-08-2025 15:56,Appointment,18:00:00,No,No
D9455,1/30/2025 3:00,Appointment,18:30:00,No,No
D9456,01-09-2025 10:54,Appointment,13:30:00,No,No
D9457,1/15/2025 16:15,Hydration,14:30:00,Yes,Yes
D9458,01-12-2025 09:33,Medication,08:30:00,Yes,No
D9459,01-11-2025 22:47,Hydration,21:30:00,No,No
D9460,1/19/2025 15:38,Appointment,10:00:00,Yes,Yes
D9461,1/15/2025 10:41,Medication,13:00:00,No,No
D9462,1/24/2025 6:26,Appointment,15:30:00,Yes,No
D9463,01-05-2025 19:20,Hydration,10:30:00,No,No
D9464,01-11-2025 08:44,Appointment,13:00:00,Yes,Yes
D9465,1/27/2025 21:28,Medication,20:00:00,No,No
D9466,01-04-2025 06:54,Medication,08:30:00,Yes,No
D9467,01-08-2025 21:45,Hydration,12:30:00,No,No
D9468,01-09-2025 22:45,Appointment,22:00:00,No,No
D9469,1/30/2025 19:22,Hydration,22:30:00,No,No
D9470,01-12-2025 20:49,Exercise,20:30:00,Yes,Yes
D9471,1/15/2025 8:01,Medication,17:00:00,Yes,Yes
D9472,01-11-2025 07:51,Hydration,17:30:00,No,No
D9473,01-01-2025 06:38,Hydration,10:00:00,Yes,Yes
D9474,1/22/2025 7:00,Hydration,20:30:00,No,No
D9475,01-09-2025 05:23,Appointment,15:30:00,No,No
D9476,1/24/2025 1:02,Medication,22:30:00,Yes,Yes
D9477,01-12-2025 07:53,Medication,17:30:00,Yes,Yes
D9478,1/23/2025 9:04,Appointment,08:00:00,Yes,Yes
D9479,01-07-2025 13:11,Medication,13:00:00,Yes,No
D9480,1/26/2025 14:30,Exercise,17:00:00,No,No
D9481,1/30/2025 18:59,Exercise,11:30:00,Yes,Yes
D9482,1/22/2025 8:31,Appointment,07:30:00,Yes,Yes
D9483,1/17/2025 8:12,Appointment,16:30:00,No,No
D9484,01-06-2025 09:04,Appointment,13:00:00,Yes,Yes
D9485,01-04-2025 16:47,Appointment,21:30:00,No,No
D9486,01-07-2025 23:53,Hydration,13:30:00,No,No
D9487,1/26/2025 5:01,Appointment,13:00:00,No,No
D9488,01-09-2025 06:06,Medication,14:30:00,No,No
D9489,1/23/2025 14:05,Medication,09:00:00,Yes,No
D9490,1/29/2025 16:06,Hydration,19:00:00,Yes,Yes
D9491,01-11-2025 07:22,Medication,09:30:00,Yes,No
D9492,1/21/2025 7:18,Hydration,22:30:00,Yes,Yes
D9493,1/17/2025 17:11,Medication,20:00:00,Yes,Yes
D9494,1/23/2025 16:26,Appointment,17:30:00,Yes,Yes
D9495,1/26/2025 14:29,Medication,12:00:00,Yes,No
D9496,1/24/2025 22:01,Hydration,11:00:00,Yes,Yes
D9497,1/29/2025 8:07,Medication,19:30:00,Yes,Yes
D9498,1/30/2025 15:36,Exercise,12:30:00,No,No
D9499,1/19/2025 20:40,Appointment,07:00:00,Yes,Yes
D9500,1/26/2025 8:25,Appointment,08:00:00,Yes,No
D9501,1/23/2025 15:57,Appointment,22:00:00,No,No
D9502,01-07-2025 09:57,Medication,22:00:00,No,No
D9503,1/23/2025 12:18,Hydration,22:00:00,Yes,Yes
D9504,01-01-2025 12:24,Medication,21:30:00,Yes,Yes
D9505,01-03-2025 03:35,Hydration,16:30:00,No,No
D9506,01-01-2025 00:40,Hydration,13:30:00,Yes,No
D9507,01-03-2025 03:06,Medication,19:30:00,No,No
D9508,1/29/2025 21:22,Appointment,08:00:00,Yes,Yes
D9509,1/20/2025 19:16,Exercise,14:30:00,No,No
D9510,01-09-2025 09:16,Appointment,15:30:00,No,No
D9511,01-04-2025 14:14,Appointment,11:00:00,Yes,Yes
D9512,1/14/2025 17:40,Appointment,07:00:00,No,No
D9513,1/21/2025 14:49,Appointment,18:30:00,Yes,No
D9514,01-12-2025 23:29,Hydration,16:00:00,No,No
D9515,1/20/2025 17:11,Medication,21:30:00,No,No
D9516,1/14/2025 5:30,Hydration,09:00:00,No,No
D9517,01-04-2025 09:12,Exercise,09:00:00,Yes,Yes
D9518,01-01-2025 23:58,Exercise,11:00:00,No,No
D9519,01-10-2025 09:02,Exercise,22:30:00,No,No
D9520,01-11-2025 05:43,Hydration,19:00:00,Yes,No
D9521,1/13/2025 10:08,Exercise,08:00:00,Yes,Yes
D9522,1/15/2025 11:53,Hydration,21:30:00,No,No
D9523,1/24/2025 7:10,Medication,18:00:00,No,No
D9524,01-09-2025 02:09,Hydration,21:00:00,Yes,Yes
D9525,1/22/2025 22:54,Exercise,22:00:00,No,No
D9526,1/15/2025 5:22,Medication,14:00:00,No,No
D9527,01-05-2025 01:43,Exercise,21:30:00,Yes,Yes
D9528,1/17/2025 6:16,Exercise,19:30:00,No,No
D9529,1/17/2025 19:08,Hydration,15:30:00,No,No
D9530,1/14/2025 15:40,Exercise,09:30:00,Yes,Yes
D9531,01-07-2025 05:14,Hydration,14:00:00,No,No
D9532,01-04-2025 14:28,Hydration,20:00:00,No,No
D9533,1/26/2025 16:53,Medication,15:00:00,Yes,Yes
D9534,1/24/2025 3:14,Hydration,18:00:00,Yes,Yes
D9535,1/21/2025 5:49,Hydration,11:30:00,No,No
D9536,1/13/2025 12:46,Exercise,06:30:00,Yes,No
D9537,1/14/2025 8:01,Appointment,15:30:00,Yes,Yes
D9538,1/18/2025 2:25,Hydration,10:00:00,No,No
D9539,1/14/2025 12:38,Hydration,18:30:00,Yes,No
D9540,1/14/2025 20:25,Hydration,14:00:00,No,No
D9541,1/19/2025 23:51,Medication,14:30:00,No,No
D9542,1/25/2025 17:09,Exercise,19:30:00,Yes,Yes
D9543,01-11-2025 04:17,Hydration,19:00:00,No,No
D9544,1/20/2025 23:42,Exercise,08:00:00,Yes,Yes
D9545,01-07-2025 18:36,Exercise,07:30:00,Yes,Yes
D9546,1/20/2025 22:30,Appointment,16:00:00,No,No
D9547,1/26/2025 11:07,Hydration,13:00:00,No,No
D9548,01-04-2025 22:02,Medication,08:30:00,No,No
D9549,1/26/2025 16:35,Exercise,13:00:00,Yes,No
D9550,1/30/2025 0:51,Exercise,06:00:00,No,No
D9551,1/24/2025 16:00,Medication,08:00:00,No,No
D9552,01-11-2025 13:05,Exercise,14:00:00,Yes,Yes
D9553,01-09-2025 05:02,Appointment,12:30:00,No,No
D9554,1/27/2025 16:03,Medication,15:00:00,No,No
D9555,1/15/2025 3:18,Appointment,09:00:00,No,No
D9556,01-08-2025 00:24,Exercise,11:30:00,Yes,Yes
D9557,01-05-2025 02:40,Medication,19:30:00,No,No
D9558,1/26/2025 5:16,Appointment,20:30:00,Yes,Yes
D9559,1/25/2025 15:11,Hydration,17:30:00,Yes,No
D9560,1/21/2025 0:08,Exercise,10:00:00,Yes,Yes
D9561,1/18/2025 18:35,Exercise,16:30:00,No,No
D9562,01-12-2025 09:25,Exercise,20:00:00,No,No
D9563,1/13/2025 9:08,Exercise,06:30:00,Yes,Yes
D9564,1/24/2025 9:39,Medication,11:00:00,Yes,Yes
D9565,1/20/2025 19:49,Medication,20:30:00,No,No
D9566,1/25/2025 20:22,Appointment,15:30:00,No,No
D9567,01-08-2025 19:53,Hydration,06:30:00,Yes,Yes
D9568,1/25/2025 6:06,Hydration,22:30:00,Yes,No
D9569,01-11-2025 01:36,Medication,15:30:00,Yes,No
D9570,1/19/2025 13:58,Medication,21:30:00,Yes,Yes
D9571,1/30/2025 21:27,Medication,15:30:00,Yes,No
D9572,1/25/2025 4:10,Medication,10:00:00,No,No
D9573,01-06-2025 13:12,Medication,14:30:00,Yes,Yes
D9574,01-11-2025 01:16,Appointment,15:30:00,No,No
D9575,1/26/2025 20:57,Appointment,20:00:00,No,No
D9576,1/20/2025 11:43,Hydration,16:00:00,Yes,Yes
D9577,1/26/2025 15:28,Appointment,07:00:00,Yes,Yes
D9578,01-08-2025 05:59,Medication,08:00:00,Yes,Yes
D9579,01-05-2025 03:42,Medication,13:00:00,No,No
D9580,01-04-2025 20:18,Exercise,14:30:00,No,No
D9581,01-12-2025 13:52,Medication,10:30:00,Yes,Yes
D9582,1/22/2025 11:31,Hydration,06:00:00,Yes,Yes
D9583,01-05-2025 09:47,Appointment,16:30:00,No,No
D9584,01-04-2025 13:30,Appointment,17:30:00,No,No
D9585,1/17/2025 2:54,Exercise,13:30:00,No,No
D9586,1/25/2025 5:07,Appointment,22:30:00,Yes,Yes
D9587,1/15/2025 8:52,Appointment,17:00:00,No,No
D9588,1/19/2025 17:17,Exercise,12:30:00,No,No
D9589,01-06-2025 06:48,Exercise,08:30:00,Yes,Yes
D9590,01-12-2025 11:20,Medication,16:30:00,No,No
D9591,1/22/2025 8:04,Hydration,09:00:00,Yes,Yes
D9592,1/26/2025 20:23,Exercise,10:00:00,No,No
D9593,01-12-2025 10:19,Medication,15:30:00,Yes,No
D9594,1/14/2025 18:31,Hydration,20:30:00,No,No
D9595,01-10-2025 19:05,Exercise,10:30:00,No,No
D9596,01-09-2025 01:39,Hydration,19:00:00,No,No
D9597,1/21/2025 5:47,Medication,15:30:00,No,No
D9598,1/27/2025 16:20,Appointment,14:00:00,Yes,Yes
D9599,01-01-2025 04:31,Medication,15:30:00,No,No
D9600,01-02-2025 04:54,Medication,09:30:00,No,No
D9601,1/13/2025 20:44,Medication,06:30:00,No,No
D9602,01-10-2025 14:15,Medication,22:30:00,Yes,Yes
D9603,01-07-2025 14:55,Exercise,15:00:00,No,No
D9604,1/25/2025 4:21,Hydration,09:30:00,Yes,Yes
D9605,01-07-2025 11:25,Exercise,08:00:00,No,No
D9606,1/29/2025 9:35,Hydration,16:00:00,Yes,Yes
D9607,1/22/2025 11:54,Medication,13:30:00,No,No
D9608,1/26/2025 17:55,Appointment,13:30:00,Yes,Yes
D9609,01-12-2025 04:43,Hydration,21:30:00,Yes,Yes
D9610,01-09-2025 13:21,Hydration,20:30:00,No,No
D9611,1/13/2025 16:39,Medication,06:30:00,No,No
D9612,01-05-2025 20:57,Appointment,19:30:00,No,No
D9613,01-06-2025 19:06,Exercise,07:30:00,No,No
D9614,1/16/2025 15:22,Exercise,14:00:00,Yes,Yes
D9615,1/21/2025 14:11,Appointment,21:30:00,No,No
D9616,01-08-2025 09:55,Exercise,06:00:00,No,No
D9617,1/27/2025 11:55,Appointment,15:30:00,No,No
D9618,01-04-2025 19:55,Exercise,20:30:00,No,No
D9619,1/26/2025 10:31,Appointment,08:30:00,No,No
D9620,01-08-2025 00:39,Appointment,12:00:00,No,No
D9621,1/29/2025 8:57,Appointment,06:00:00,No,No
D9622,01-10-2025 07:14,Medication,21:00:00,No,No
D9623,1/28/2025 19:02,Exercise,11:30:00,Yes,Yes
D9624,01-02-2025 19:53,Appointment,20:30:00,Yes,No
D9625,1/13/2025 1:25,Exercise,08:30:00,Yes,Yes
D9626,1/28/2025 5:01,Hydration,16:30:00,No,No
D9627,01-05-2025 02:54,Hydration,11:30:00,No,No
D9628,1/16/2025 19:24,Hydration,19:00:00,No,No
D9629,1/25/2025 6:42,Hydration,06:30:00,Yes,Yes
D9630,1/18/2025 20:39,Appointment,20:30:00,No,No
D9631,1/14/2025 19:50,Medication,16:00:00,Yes,Yes
D9632,1/21/2025 20:08,Medication,11:30:00,No,No
D9633,01-11-2025 16:04,Hydration,09:30:00,Yes,Yes
D9634,1/26/2025 9:12,Exercise,10:00:00,No,No
D9635,01-03-2025 01:48,Hydration,18:30:00,No,No
D9636,01-11-2025 20:36,Medication,21:00:00,Yes,Yes
D9637,1/28/2025 10:58,Medication,09:00:00,Yes,Yes
D9638,01-08-2025 14:45,Hydration,19:00:00,Yes,Yes
D9639,01-07-2025 22:40,Exercise,11:30:00,No,No
D9640,01-01-2025 16:47,Appointment,12:00:00,Yes,Yes
D9641,01-12-2025 13:46,Exercise,10:00:00,Yes,Yes
D9642,01-09-2025 21:01,Medication,20:00:00,Yes,Yes
D9643,01-08-2025 11:37,Hydration,11:00:00,No,No
D9644,01-08-2025 21:35,Exercise,13:00:00,No,No
D9645,1/22/2025 8:14,Appointment,20:00:00,No,No
D9646,1/27/2025 19:37,Appointment,12:30:00,Yes,No
D9647,01-06-2025 00:12,Appointment,07:30:00,Yes,Yes
D9648,01-11-2025 02:39,Exercise,22:00:00,No,No
D9649,1/28/2025 16:29,Exercise,13:00:00,No,No
D9650,1/26/2025 15:34,Appointment,06:30:00,Yes,Yes
D9651,1/30/2025 9:09,Exercise,15:00:00,Yes,Yes
D9652,1/15/2025 8:59,Exercise,13:30:00,Yes,Yes
D9653,1/24/2025 9:55,Medication,20:00:00,Yes,Yes
D9654,01-02-2025 17:52,Hydration,12:00:00,No,No
D9655,1/23/2025 14:55,Appointment,11:30:00,Yes,Yes
D9656,1/26/2025 11:57,Hydration,06:00:00,No,No
D9657,1/21/2025 5:28,Appointment,22:00:00,Yes,Yes
D9658,1/25/2025 4:12,Medication,16:00:00,Yes,Yes
D9659,1/17/2025 4:18,Hydration,07:30:00,No,No
D9660,01-09-2025 06:47,Hydration,11:30:00,No,No
D9661,1/21/2025 5:08,Appointment,07:30:00,Yes,Yes
D9662,01-06-2025 10:48,Exercise,07:30:00,Yes,Yes
D9663,01-04-2025 20:55,Appointment,21:30:00,Yes,Yes
D9664,01-06-2025 09:41,Medication,20:30:00,No,No
D9665,1/14/2025 17:33,Exercise,06:30:00,No,No
D9666,1/28/2025 3:49,Appointment,21:00:00,No,No
D9667,1/26/2025 21:26,Exercise,16:30:00,Yes,Yes
D9668,1/15/2025 22:41,Hydration,08:30:00,Yes,Yes
D9669,1/15/2025 2:38,Appointment,07:00:00,No,No
D9670,01-04-2025 08:35,Hydration,10:30:00,Yes,Yes
D9671,01-02-2025 01:10,Hydration,16:30:00,No,No
D9672,01-02-2025 23:22,Appointment,13:00:00,Yes,Yes
